,bedrooms,year_since_1st_renovation,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,last_modification,have_basement
2101,4.0,68,1.75,2700,7875,1.5,0,0,4,2700,0,1968,0,1218,32,36,0,1968,false
2102,3.0,63,2.25,2190,7149,1.0,0,1,4,1240,950,1963,0,2913,32,34,0,1963,true
2103,2.0,106,2.5,1380,951,3.0,0,0,3,1380,0,2006,0,3449,35,47,0,2006,false
2104,5.0,28,1.5,2520,5753,1.5,0,0,4,1510,1010,1928,0,1800,12,12,0,1928,true
2105,3.0,63,1.75,1300,8800,1.0,0,0,4,1300,0,1963,0,1257,3,7,0,1963,false
2106,4.0,64,1.75,2220,6500,2.0,0,3,4,2220,0,1964,0,1269,6,68,0,1964,false
2107,2.0,46,1.0,730,7528,1.0,0,0,3,730,0,1946,0,1719,35,54,0,1946,false
2108,4.0,85,3.25,3300,15907,2.0,0,0,5,3300,0,1985,0,4377,23,25,0,1985,false
2109,4.0,78,3.25,4130,112521,2.0,0,0,3,4130,0,1978,0,657,3,4,0,1978,false
2110,3.0,113,2.5,2670,47480,2.0,0,3,3,2670,0,1981,2013,1266,42,41,0,2013,false
2111,4.0,103,2.5,1980,5909,2.0,0,0,3,1980,0,2003,0,361,18,19,0,2003,false
2112,2.0,85,1.0,740,5995,1.0,0,0,4,740,0,1949,1985,765,35,62,0,1985,false
2113,3.0,77,1.75,2050,3520,1.0,0,0,4,1070,980,1977,0,3561,35,63,0,1977,true
2114,3.0,100,1.75,1230,7500,1.0,0,0,3,1230,0,1987,2000,899,19,22,0,2000,false
2115,3.0,108,2.5,1210,1420,3.0,0,0,3,1210,0,2008,0,3913,35,47,0,2008,false
2116,3.0,73,2.25,1890,7200,1.0,0,0,4,1230,660,1973,0,69,35,60,0,1973,true
2117,2.0,103,2.0,1870,6275,1.0,0,0,3,1870,0,2003,0,553,31,32,0,2003,false
2118,3.0,106,1.75,1330,6301,1.0,0,0,3,1330,0,1998,2006,2999,1,1,0,2006,false
2119,3.0,74,2.0,1590,35988,1.0,0,0,4,1590,0,1974,0,1481,32,36,0,1974,false
2120,3.0,72,1.75,1710,10800,1.0,0,0,4,1710,0,1958,1972,1041,17,16,0,1972,false
2121,2.0,17,1.0,1200,9000,1.0,0,2,5,1200,0,1917,0,1867,10,73,0,1917,false
2122,2.0,99,1.0,1140,5100,1.0,0,0,3,1140,0,1942,1999,3055,35,63,0,1999,false
2123,3.0,94,1.75,2240,8153,1.0,0,0,3,1120,1120,1948,1994,770,35,60,0,1994,true
2124,2.0,103,1.0,920,6600,1.0,0,0,3,920,0,1919,2003,3751,35,57,0,2003,false
2125,2.0,114,1.0,800,5000,1.0,0,0,3,800,0,1906,2014,252,35,50,0,2014,false
2126,4.0,98,2.75,1980,11443,1.0,0,0,5,1980,0,1952,1998,1620,20,67,0,1998,false
2127,4.0,101,2.5,2800,12831,2.0,0,0,3,2800,0,2001,0,1056,11,11,0,2001,false
2128,3.0,100,2.25,1680,35127,2.0,0,0,3,1680,0,1987,2000,1737,1,45,0,2000,false
2129,4.0,106,2.5,2330,9928,2.0,0,0,3,2330,0,1998,2006,2398,27,27,0,2006,false
2130,4.0,65,1.75,2240,9886,1.5,0,0,4,2240,0,1965,0,1248,3,7,0,1965,false
2131,3.0,91,2.5,2140,8925,2.0,0,0,3,2140,0,1991,0,2003,33,42,0,1991,false
2132,4.0,92,2.5,2170,14024,2.0,0,0,3,2170,0,1992,0,2401,11,11,0,1992,false
2133,3.0,63,1.5,1150,8686,1.0,0,0,4,1150,0,1963,0,213,32,33,0,1963,false
2134,4.0,93,2.5,2030,3905,1.5,0,0,4,1630,400,1926,1993,3046,35,47,0,1993,true
2135,3.0,86,2.0,1350,11805,1.0,0,0,3,1350,0,1986,0,889,11,11,0,1986,false
2136,2.0,5,1.0,910,4635,1.0,0,0,4,910,0,1905,0,3748,35,50,0,1905,false
2137,4.0,68,2.5,2700,5100,1.0,0,0,4,1440,1260,1968,0,3061,35,63,0,1968,true
2138,4.0,91,3.5,3730,15029,2.0,0,2,3,2440,1290,1991,0,2134,18,26,0,1991,true
2139,4.0,84,2.5,2740,16007,2.0,0,0,3,2740,0,1984,0,2231,22,24,0,1984,false
2140,4.0,87,3.25,2050,5000,2.0,0,0,4,1370,680,1987,0,3206,35,53,0,1987,true
2141,4.0,74,3.0,2390,4500,2.0,0,0,3,2390,0,1974,0,2647,32,35,0,1974,false
2142,4.0,99,2.75,1990,7252,1.0,0,0,3,1270,720,1999,0,2451,1,1,0,1999,true
2143,4.0,69,1.75,1300,21000,1.0,0,0,4,1300,0,1969,0,2765,14,0,0,1969,false
2144,3.0,94,1.0,1330,8912,1.0,0,0,3,1330,0,1948,1994,3384,34,72,0,1994,false
2145,2.0,112,1.0,1000,31505,1.0,0,0,3,1000,0,1960,2012,2761,11,11,0,2012,false
2146,4.0,93,2.75,2190,14937,2.0,0,0,3,2190,0,1993,0,3415,1,0,0,1993,false
2147,3.0,100,1.75,1380,3402,1.5,0,0,3,1380,0,1900,2000,4403,35,59,0,2000,false
2148,4.0,100,2.5,2610,33206,2.0,0,0,3,2610,0,1988,2000,1796,31,32,0,2000,false
2149,2.0,108,1.75,1060,1241,2.0,0,0,3,960,100,2008,0,2726,35,64,0,2008,true
2150,2.0,43,1.0,710,1136,2.0,0,0,4,710,0,1943,0,2029,35,46,0,1943,false
2151,4.0,88,2.5,2730,4800,1.5,0,0,5,2230,500,1909,1988,2191,35,58,0,1988,true
2152,4.0,99,1.75,2470,131790,2.0,0,2,3,2470,0,1937,1999,1453,41,40,0,1999,false
2153,3.0,104,1.75,1760,10780,1.0,0,0,3,1760,0,1977,2004,1462,3,4,0,2004,false
2154,3.0,106,2.5,1530,3464,2.0,0,0,3,1530,0,1998,2006,982,3,6,0,2006,false
2155,2.0,48,1.75,1610,158558,1.5,0,0,2,1610,0,1948,0,4056,38,38,0,1948,false
2156,2.0,38,2.0,1030,21712,1.0,0,0,4,1030,0,1938,0,536,35,69,0,1938,false
2157,4.0,99,2.5,2800,246114,2.0,0,0,3,2800,0,1999,0,3724,7,10,0,1999,false
2158,3.0,86,2.0,1310,2550,1.0,0,0,3,780,530,1986,0,4248,35,47,0,1986,true
2159,4.0,81,2.25,3160,34560,1.0,0,0,4,3160,0,1981,0,907,42,41,0,1981,false
2160,3.0,97,3.0,2500,8304,2.0,0,0,3,2500,0,1997,0,659,18,19,0,1997,false
2161,3.0,48,1.5,2070,5386,1.0,0,0,4,1140,930,1948,0,4211,35,56,0,1948,true
2162,4.0,78,1.75,1980,9000,1.0,0,0,2,1480,500,1978,0,2764,14,13,0,1978,true
2163,3.0,103,2.5,2590,7237,2.0,0,0,3,2590,0,2004,2003,296,35,60,0,2003,false
2164,4.0,78,1.0,1910,16320,1.5,0,0,3,1910,0,1934,1978,4489,35,49,0,1978,false
2165,3.0,67,2.5,2630,10100,1.0,0,0,4,1580,1050,1967,0,795,3,5,0,1967,true
2166,3.0,103,2.5,2630,77972,2.0,0,0,3,2630,0,2004,2003,2669,11,11,0,2003,false
2167,3.0,106,2.5,1960,4400,2.0,0,0,3,1960,0,2006,0,2817,38,38,0,2006,false
2168,3.0,104,1.75,1440,45302,2.0,0,0,3,1440,0,1977,2004,2677,11,11,0,2004,false
2169,3.0,104,1.75,2210,16200,1.0,0,0,3,1390,820,1958,2004,1691,3,4,0,2004,true
2170,4.0,94,2.5,2350,63162,2.0,0,0,4,2350,0,1994,0,1836,42,44,0,1994,false
2171,3.0,44,1.0,1590,13000,1.5,0,0,3,1590,0,1944,0,766,6,68,0,1944,false
2172,3.0,103,3.5,1500,1249,2.0,0,0,3,1240,260,2004,2003,3674,35,50,0,2003,true
2173,3.0,105,2.5,1900,6224,2.0,0,0,3,1900,0,2005,0,1296,33,43,0,2005,false
2174,4.0,23,3.5,2370,3692,2.5,0,0,3,2370,0,2013,1923,2962,32,34,0,1923,false
2175,3.0,103,2.5,1720,1715,2.0,0,0,3,1240,480,2004,2003,3673,35,63,0,2003,true
2176,4.0,101,1.5,2020,7560,1.0,0,0,4,2020,0,1960,2001,293,32,37,0,2001,false
2177,2.0,108,1.5,1340,1210,2.0,0,0,3,1120,220,2008,0,1328,35,64,0,2008,true
2178,3.0,111,2.5,1800,2700,2.0,0,0,3,1800,0,2011,0,2436,35,61,0,2011,false
2179,3.0,110,2.5,1480,1590,2.0,0,0,3,1150,330,2010,0,1870,35,49,0,2010,true
2180,4.0,16,2.0,2750,7807,1.5,0,0,5,2250,500,1916,0,429,35,60,0,1916,true
2181,5.0,109,4.0,3760,28040,2.0,0,0,3,3760,0,1983,2009,3156,19,21,0,2009,false
2182,3.0,105,2.75,2540,4694,2.0,0,0,3,2540,0,2005,0,650,33,42,0,2005,false
2183,3.0,114,1.75,1760,26055,1.0,0,0,3,920,840,1979,2014,1418,9,26,0,2014,true
2184,3.0,95,2.5,3000,25341,2.0,0,0,3,3000,0,1995,0,4041,31,32,0,1995,false
2185,4.0,92,2.5,1930,9643,2.0,0,0,4,1930,0,1992,0,443,18,19,0,1992,false
2186,4.0,101,2.5,3040,7000,2.0,0,0,3,3040,0,2001,0,3882,23,25,0,2001,false
2187,2.0,16,1.0,860,3880,1.0,0,0,4,860,0,1916,0,4072,35,56,0,1916,false
2188,3.0,84,1.75,1420,7650,1.0,0,0,4,1100,320,1984,0,2369,32,34,0,1984,true
2189,3.0,54,2.0,2080,3880,1.0,0,0,5,1160,920,1954,0,4068,35,56,0,1954,true
2190,3.0,103,2.5,1560,4200,2.0,0,0,3,1560,0,2003,0,2031,21,23,0,2003,false
2191,4.0,102,2.5,1960,7133,2.0,0,0,3,1960,0,2002,0,1792,32,34,0,2002,false
2192,3.0,93,2.25,1620,4500,2.0,0,0,4,1620,0,1926,1993,2239,35,58,0,1993,false
2193,5.0,98,3.0,3670,10583,1.0,0,0,5,2060,1610,1952,1998,3450,20,67,0,1998,true
2194,6.0,71,1.5,1930,8400,1.0,0,0,3,1030,900,1971,0,3163,6,65,0,1971,true
2195,3.0,100,1.5,1290,1286,3.0,0,0,3,1290,0,2000,0,3302,35,47,0,2000,false
2196,5.0,86,2.25,1970,15247,1.0,0,0,3,1450,520,1986,0,3221,13,14,0,1986,true
2197,3.0,109,1.75,1540,6909,1.0,0,0,4,920,620,1955,2009,1126,36,67,0,2009,true
2198,4.0,105,2.0,2180,3870,1.0,0,0,3,1020,1160,1900,2005,3941,35,59,0,2005,true
2199,2.0,109,1.75,1490,224334,1.0,0,2,3,1490,0,1983,2009,3466,1,45,0,2009,false
2200,3.0,80,2.0,2220,10275,2.0,0,0,3,1640,580,1980,0,975,16,15,0,1980,true
2201,3.0,100,1.75,2430,9133,1.0,0,0,4,1410,1020,1978,2000,3354,32,37,0,2000,true
2202,2.0,100,0.75,1392,43710,1.5,0,0,4,1392,0,1978,2000,1355,41,40,0,2000,false
2203,4.0,69,1.0,1120,2685,1.0,0,0,3,860,260,1939,1969,26,32,35,0,1969,true
2204,4.0,98,1.0,1390,10800,1.5,0,0,4,1390,0,1941,1998,322,35,70,0,1998,false
2205,3.0,103,1.75,2040,7281,1.0,0,0,3,1020,1020,1962,2003,3112,40,72,0,2003,true
2206,5.0,98,3.0,2830,7500,2.0,0,0,3,2460,370,1923,1998,3078,35,48,0,1998,true
2207,4.0,94,2.5,3020,8302,2.0,0,0,4,3020,0,1994,0,2327,9,26,0,1994,false
2208,3.0,93,1.75,2290,14800,1.0,0,0,3,1620,670,1965,1993,3543,20,67,0,1993,true
2209,4.0,109,2.0,1210,11100,1.0,0,0,4,1210,0,1955,2009,3044,3,5,0,2009,false
2210,3.0,96,2.5,2510,6320,2.0,0,0,3,2510,0,1996,0,2321,33,43,0,1996,false
2211,4.0,106,1.75,2320,4322,1.0,0,0,3,1140,1180,1910,2006,2657,35,64,0,2006,true
2212,3.0,93,1.0,970,6600,1.0,0,0,3,970,0,1965,1993,683,6,69,0,1993,false
2213,3.0,101,1.75,1820,5500,1.0,0,0,4,1620,200,1957,2001,3136,35,54,0,2001,true
2214,3.0,67,1.0,970,7742,1.0,0,0,4,970,0,1967,0,2676,14,2,0,1967,false
2215,2.0,24,1.0,1740,3622,1.0,0,0,4,950,790,1924,0,3527,35,57,0,1924,true
2216,3.0,84,1.75,1590,7560,1.0,0,0,3,1130,460,1984,0,421,18,19,0,1984,true
2217,2.0,102,1.0,1380,5000,1.0,0,0,3,870,510,1943,2002,2571,35,51,0,2002,true
2218,4.0,89,1.5,1680,11123,1.0,0,0,3,1130,550,1959,1989,2028,36,70,0,1989,true
2219,2.0,103,1.0,1220,3000,1.0,0,0,3,920,300,1926,2003,3761,35,56,0,2003,true
2220,2.0,46,2.0,1651,18200,1.0,0,0,3,1651,0,1946,0,1118,41,40,0,1946,false
2221,3.0,73,1.75,1330,9200,1.0,0,0,4,1330,0,1973,0,2775,1,45,0,1973,false
2222,3.0,88,3.0,2940,4622,2.0,0,0,4,2230,710,1988,0,3413,35,48,0,1988,true
2223,3.0,105,3.25,1410,1246,3.0,0,0,3,1410,0,2005,0,4444,35,47,0,2005,false
2224,2.0,93,1.0,1100,3598,1.0,0,0,4,1100,0,1926,1993,2734,35,64,0,1993,false
2225,3.0,75,1.5,1530,7200,1.0,0,0,3,1530,0,1975,0,2562,20,67,0,1975,false
2226,5.0,103,3.25,5270,17232,2.0,0,1,3,4010,1260,1977,2003,3551,23,25,0,2003,true
2227,3.0,34,2.0,2110,5150,1.0,0,0,5,1080,1030,1919,1934,3421,35,57,0,1934,true
2228,4.0,71,1.75,1720,8750,1.0,0,0,3,860,860,1971,0,4488,19,22,0,1971,true
2229,3.0,96,2.5,1800,5001,2.0,0,0,3,1800,0,1996,0,4189,19,22,0,1996,false
2230,4.0,99,2.5,2210,9427,2.0,0,0,3,2210,0,1999,0,3389,6,66,0,1999,false
2231,4.0,73,2.25,2560,9731,2.0,0,0,4,2560,0,1973,0,3879,19,22,0,1973,false
2232,2.0,113,1.5,1010,7719,2.0,0,0,3,1010,0,1981,2013,1976,32,34,0,2013,false
2233,4.0,106,2.5,3340,12248,2.0,0,1,3,2470,870,1998,2006,1573,35,61,0,2006,true
2234,4.0,93,1.0,1740,11075,1.5,0,0,3,1740,0,1965,1993,1773,36,62,0,1993,false
2235,3.0,75,2.0,1320,7200,1.0,0,0,5,1320,0,1975,0,555,18,19,0,1975,false
2236,3.0,76,1.75,1520,8625,1.0,0,0,3,1520,0,1976,0,1583,5,9,0,1976,false
2237,3.0,94,1.5,2010,9480,1.0,0,0,3,1570,440,1951,1994,230,35,60,0,1994,true
2238,3.0,100,3.5,2440,3427,2.0,0,0,3,1990,450,2000,0,2133,3,4,0,2000,true
2239,5.0,83,2.5,2550,20875,1.0,0,0,4,1610,940,1953,1983,227,3,3,0,1983,true
2240,3.0,59,1.0,1010,9450,1.0,0,0,4,1010,0,1959,0,2352,10,73,0,1959,false
2241,3.0,109,2.5,1780,6771,1.0,0,0,3,1230,550,1990,2009,4303,35,49,0,2009,true
2242,3.0,30,2.0,2180,4976,1.5,0,2,4,1680,500,1930,0,2992,35,61,0,1930,true
2243,5.0,97,3.25,2750,7500,2.0,0,1,3,2150,600,1937,1997,79,19,21,0,1997,true
2244,4.0,106,3.25,3490,7024,2.0,0,0,3,3490,0,2006,0,2402,33,43,0,2006,false
2245,3.0,101,2.5,2550,45254,2.0,0,0,3,2550,0,2001,0,3399,31,32,0,2001,false
2246,3.0,89,1.75,1870,7189,1.0,0,0,3,1270,600,1959,1989,3845,35,57,0,1989,true
2247,4.0,112,1.0,1150,8184,1.5,0,0,3,1150,0,1947,2012,1072,36,67,0,2012,false
2248,3.0,103,1.75,2050,11856,1.0,0,0,3,1460,590,1962,2003,3106,3,5,0,2003,true
2249,4.0,109,2.75,1940,6555,2.0,0,0,3,1940,0,1990,2009,2246,21,23,0,2009,false
2250,5.0,103,3.75,3630,6000,1.5,0,0,3,2470,1160,2004,2003,4145,19,21,0,2003,true
2251,3.0,52,1.75,1890,9100,2.0,0,0,4,1890,0,1952,0,1193,36,62,0,1952,false
2252,4.0,68,2.0,1630,10375,1.0,0,0,5,1630,0,1968,0,1375,42,44,0,1968,false
2253,4.0,105,1.75,2440,5000,1.0,0,0,3,1340,1100,1954,2005,3959,35,56,0,2005,true
2254,5.0,82,2.75,3100,9825,2.0,0,2,4,3100,0,1950,1982,3203,35,60,0,1982,false
2255,3.0,100,2.5,2090,6045,2.0,0,0,3,2090,0,2000,0,2786,32,34,0,2000,false
2256,3.0,62,1.0,920,9812,1.0,0,0,4,920,0,1962,0,2826,1,0,0,1962,false
2257,3.0,103,1.0,1580,5000,1.5,0,0,3,1580,0,1926,2003,4011,35,56,0,2003,false
2258,3.0,101,1.75,1760,8400,1.0,0,0,4,1460,300,1960,2001,4006,35,63,0,2001,true
2259,4.0,78,2.5,2530,7563,1.0,0,0,3,1440,1090,1978,0,4486,5,9,0,1978,true
2260,4.0,83,2.75,2490,9714,1.0,0,0,4,1400,1090,1983,0,129,5,9,0,1983,true
2261,4.0,101,4.5,3870,35889,2.0,0,0,3,2530,1340,2001,0,2139,16,15,0,2001,true
2262,5.0,75,2.5,2732,9500,1.0,0,2,4,1870,862,1975,0,28,14,2,0,1975,true
2263,5.0,114,3.25,3230,3825,2.0,0,0,3,2480,750,2014,0,3832,35,56,0,2014,true
2264,6.0,23,3.75,2930,14980,2.0,0,3,3,2930,0,2013,1923,3776,3,5,0,1923,false
2265,4.0,101,3.5,3510,9364,2.0,0,0,3,3510,0,2001,0,2870,38,38,0,2001,false
2266,4.0,23,2.5,2580,3909,2.0,0,0,3,2580,0,2013,1923,508,19,21,0,1923,false
2267,2.0,105,2.25,1060,1208,2.0,0,0,3,940,120,2005,0,1665,35,46,0,2005,true
2268,4.0,23,2.75,2790,8853,2.0,0,0,3,2790,0,2013,1923,88,27,27,0,1923,false
2269,4.0,114,2.5,2009,5000,2.0,0,0,3,2009,0,2014,0,2072,1,45,0,2014,false
2270,5.0,106,2.75,2880,8364,2.0,0,0,3,2880,0,2006,0,3113,32,37,0,2006,false
2271,2.0,43,1.0,710,1157,2.0,0,0,4,710,0,1943,0,2027,35,46,0,1943,false
2272,3.0,10,2.5,2070,13241,1.5,0,0,5,1270,800,1910,0,2178,35,46,0,1910,true
2273,3.0,64,2.0,1370,8336,1.0,0,0,5,1370,0,1964,0,1984,36,62,0,1964,false
2274,3.0,80,1.75,1730,8400,1.0,0,0,4,1400,330,1980,0,4267,31,31,0,1980,true
2275,4.0,105,2.0,1680,5000,1.0,0,0,3,980,700,1950,2005,4067,35,54,0,2005,true
2276,2.0,52,1.0,1350,10096,1.0,0,2,4,1350,0,1952,0,3211,27,27,0,1952,false
2277,5.0,59,1.5,1510,9078,1.0,0,0,4,1510,0,1959,0,1727,34,69,0,1959,false
2278,3.0,89,2.5,1860,6607,2.0,0,0,3,1860,0,1989,0,436,14,13,0,1989,false
2279,6.0,107,5.0,3440,4500,2.0,0,0,3,3280,160,2007,0,2698,32,35,0,2007,true
2280,6.0,2,3.0,4250,4400,2.5,0,0,4,3020,1230,1902,0,3043,35,57,0,1902,true
2281,2.0,31,1.0,860,3874,1.0,0,0,4,860,0,1931,0,4363,32,35,0,1931,false
2282,2.0,100,1.75,1640,4080,1.0,0,0,3,840,800,1921,2000,3388,35,48,0,2000,true
2283,2.0,107,1.5,1295,1093,2.0,0,0,3,1105,190,2007,0,2187,35,59,0,2007,true
2284,3.0,78,1.75,1790,27427,1.0,0,0,3,1130,660,1978,0,3241,38,38,0,1978,true
2285,3.0,16,1.5,2210,6300,1.5,0,0,5,2210,0,1916,0,857,35,64,0,1916,false
2286,5.0,101,4.5,10040,37325,2.0,1,2,3,7680,2360,1940,2001,3286,3,3,0,2001,true
2287,3.0,93,1.0,940,10368,1.0,0,0,3,940,0,1965,1993,1071,31,31,0,1993,false
2288,3.0,103,1.5,1160,8906,1.0,0,0,3,1160,0,1962,2003,3958,35,57,0,2003,false
2289,3.0,103,2.5,1990,3984,2.0,0,0,3,1990,0,2004,2003,2079,33,43,0,2003,false
2290,3.0,99,1.0,1050,6300,1.0,0,0,3,1050,0,1942,1999,41,35,65,0,1999,false
2291,2.0,70,1.0,1030,5750,1.0,0,0,5,1030,0,1928,1970,1588,35,55,0,1970,false
2292,3.0,103,2.5,1420,2581,3.0,0,0,3,1420,0,2004,2003,744,35,62,0,2003,false
2293,4.0,89,3.75,2690,4000,2.0,0,3,4,2120,570,1909,1989,2212,35,58,0,1989,true
2294,4.0,100,2.5,3760,29224,2.0,0,0,3,3760,0,1987,2000,1094,31,31,0,2000,false
2295,2.0,53,1.0,700,4700,1.0,0,0,5,700,0,1953,0,4005,32,34,0,1953,false
2296,5.0,99,3.5,2100,5107,2.0,0,0,3,1410,690,1999,0,19,35,71,0,1999,true
2297,4.0,92,2.75,2240,27820,1.5,0,0,4,2240,0,1976,1992,1808,33,43,0,1992,false
2298,4.0,95,2.5,3470,32109,2.0,0,0,3,3470,0,1995,0,1919,42,44,0,1995,false
2299,3.0,94,2.5,3370,19585,2.0,0,0,3,3200,170,1951,1994,1001,36,62,0,1994,true
2300,4.0,89,2.5,2790,230868,2.0,0,0,3,2790,0,1989,0,1530,42,44,0,1989,false
2301,3.0,105,2.5,1870,4060,2.0,0,0,3,1870,0,2005,0,693,18,26,0,2005,false
2302,3.0,68,1.75,1520,15090,1.0,0,0,4,1520,0,1968,0,2482,21,23,0,1968,false
2303,1.0,89,1.75,750,20339,1.0,0,0,4,550,200,1946,1989,829,32,37,0,1989,true
2304,3.0,105,1.5,1460,11407,1.0,0,0,3,1460,0,1954,2005,1145,20,67,0,2005,false
2305,3.0,100,2.5,2600,7465,2.0,0,0,3,2600,0,1988,2000,1022,5,9,0,2000,false
2306,4.0,77,2.5,3320,11901,2.0,0,0,5,2650,670,1977,0,3546,3,5,0,1977,true
2307,5.0,22,2.5,2340,6000,2.0,0,0,4,2340,0,1922,0,2630,35,64,0,1922,false
2308,3.0,94,1.0,890,7200,1.0,0,0,3,890,0,1951,1994,3029,35,60,0,1994,false
2309,3.0,86,1.75,1720,5899,1.0,0,1,3,1220,500,1986,0,3110,35,63,0,1986,true
2310,3.0,103,1.5,1270,1318,2.0,0,0,3,1080,190,2004,2003,2926,35,74,0,2003,true
2311,4.0,89,2.5,2180,7203,2.0,0,0,4,2180,0,1989,0,3468,32,37,0,1989,false
2312,4.0,108,2.25,2030,13500,1.0,0,0,3,1230,800,1963,2008,1729,32,37,0,2008,true
2313,4.0,114,2.75,2490,17833,2.0,0,2,3,1490,1000,1979,2014,558,35,60,0,2014,true
2314,4.0,105,1.75,1470,5350,1.0,0,0,3,980,490,1955,2005,118,35,60,0,2005,true
2315,3.0,85,2.75,2500,7378,1.0,0,0,5,1390,1110,1948,1985,24,35,70,0,1985,true
2316,3.0,103,3.5,4500,21870,2.0,0,0,3,4500,0,2004,2003,734,1,45,0,2003,false
2317,3.0,106,3.25,1460,1592,2.0,0,0,3,1130,330,2006,0,3672,35,61,0,2006,true
2318,1.0,69,1.0,620,8261,1.0,0,0,3,620,0,1939,1969,4496,35,49,0,1969,false
2319,3.0,111,1.75,1550,3680,1.0,0,0,3,1050,500,1927,2011,1758,35,56,0,2011,true
2320,3.0,102,2.5,1430,1002,3.0,0,0,3,1430,0,2002,0,3920,35,47,0,2002,false
2321,3.0,84,1.5,1360,9760,1.5,0,0,5,1360,0,1984,0,3249,27,27,0,1984,false
2322,3.0,89,2.5,2210,7557,2.0,0,0,3,2210,0,1989,0,2754,14,13,0,1989,false
2323,4.0,88,1.75,2460,5100,1.5,0,0,5,1450,1010,1909,1988,3848,35,54,0,1988,true
2324,3.0,79,2.5,2180,15693,1.0,0,0,4,1850,330,1979,0,1411,33,43,0,1979,true
2325,3.0,77,1.75,1570,4875,1.0,0,0,4,1310,260,1977,0,2337,9,26,0,1977,true
2326,4.0,102,2.75,4140,24190,2.0,0,0,3,4140,0,2002,0,2770,1,45,0,2002,false
2327,3.0,8,1.0,1140,5500,1.5,0,0,4,1140,0,1908,0,3265,35,74,0,1908,false
2328,5.0,103,6.25,8670,64033,2.0,0,4,3,6120,2550,1965,2003,619,35,70,0,2003,true
2329,2.0,111,1.0,800,15000,1.0,0,0,3,800,0,1927,2011,482,35,69,0,2011,false
2330,4.0,106,2.75,2414,7693,2.0,0,0,3,2414,0,2006,0,2658,1,1,0,2006,false
2331,3.0,108,1.0,1160,8813,1.0,0,0,3,1160,0,1952,2008,699,35,60,0,2008,false
2332,4.0,101,2.5,3170,10688,2.0,0,2,3,3170,0,2001,0,262,1,0,0,2001,false
2333,5.0,95,3.5,4210,17258,2.0,0,3,3,4210,0,1995,0,3606,3,5,0,1995,false
2334,3.0,29,2.0,2060,4437,1.0,0,0,3,1030,1030,1929,0,2978,35,61,0,1929,true
2335,3.0,94,2.0,1640,7201,1.0,0,0,3,1640,0,1948,1994,588,35,60,0,1994,false
2336,2.0,99,1.0,720,6686,1.0,0,0,3,720,0,1942,1999,4472,35,56,0,1999,false
2337,4.0,1,1.0,1860,4736,1.5,0,0,1,1860,0,1901,0,2075,35,53,0,1901,false
2338,4.0,97,2.5,2810,10986,2.0,0,0,3,2810,0,1997,0,1374,33,43,0,1997,false
2339,4.0,65,2.5,2090,9702,1.0,0,0,5,1320,770,1965,0,1156,36,62,0,1965,true
2340,4.0,101,2.5,3280,6181,2.0,0,0,3,3280,0,2001,0,1574,33,42,0,2001,false
2341,4.0,27,2.0,2090,3610,1.5,0,0,5,1790,300,1927,0,4130,35,54,0,1927,true
2342,3.0,70,1.75,2430,14607,1.0,0,1,3,1230,1200,1949,1970,3424,23,25,0,1970,true
2343,5.0,100,2.25,2520,49222,2.0,0,0,4,2520,0,1978,2000,1739,16,15,0,2000,false
2344,5.0,25,3.0,2510,4125,1.5,0,3,5,1590,920,1925,0,3555,35,64,0,1925,true
2345,4.0,48,2.75,3370,6675,1.0,0,3,4,1920,1450,1948,0,985,35,64,0,1948,true
2346,3.0,10,2.0,1640,5280,1.5,0,0,5,1640,0,1910,0,2430,1,1,0,1910,false
2347,3.0,94,2.5,2250,7294,2.0,0,0,3,2250,0,1994,0,3446,1,45,0,1994,false
2348,4.0,109,2.5,2300,19250,1.0,0,0,4,2300,0,1955,2009,714,27,27,0,2009,false
2349,3.0,110,3.5,1650,2262,3.0,0,0,3,1650,0,2010,0,4052,35,47,0,2010,false
2350,2.0,43,1.0,710,1131,2.0,0,0,4,710,0,1943,0,2027,35,46,0,1943,false
2351,4.0,107,3.5,2550,8698,2.0,0,0,3,2550,0,2007,0,4295,38,38,0,2007,false
2352,2.0,106,1.5,982,846,2.0,0,0,3,806,176,2006,0,72,35,62,0,2006,true
2353,3.0,105,2.25,1630,2520,2.0,0,0,3,1630,0,2005,0,1666,16,17,0,2005,false
2354,4.0,109,2.5,2550,4500,2.0,0,0,3,2550,0,2009,0,3629,32,37,0,2009,false
2355,2.0,114,1.25,1240,2150,2.0,0,0,3,1240,0,2014,0,4134,35,56,0,2014,false
2356,3.0,12,2.5,2456,7566,2.0,0,0,3,2456,0,2012,1912,2815,14,13,0,1912,false
2357,5.0,93,2.25,3200,20158,1.0,0,0,3,1600,1600,1965,1993,1829,8,3,0,1993,true
2358,3.0,89,3.5,3950,111078,1.5,0,0,3,2460,1490,1989,0,1643,31,32,0,1989,true
2359,4.0,84,2.25,2180,7297,2.0,0,0,3,2180,0,1984,0,1783,33,42,0,1984,false
2360,4.0,66,2.5,3140,9225,1.0,0,2,5,1770,1370,1966,0,3556,32,35,0,1966,true
2361,4.0,106,3.75,4030,10800,2.0,0,0,3,4030,0,2006,0,3718,19,21,0,2006,false
