,price,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,last_modification,have_basement
2505,556000.0,2014-06-13 00:00:00,3.0,1.75,1640,7437,1.0,0,0,3,1090,550,1948,1994,4069,35,61,0,1994,1
2506,171000.0,2014-06-13 00:00:00,4.0,2.0,1520,19672,1.0,0,0,3,1020,500,1920,1979,989,40,72,0,1979,1
2507,540000.0,2014-06-13 00:00:00,5.0,3.0,3610,9775,2.0,0,0,3,3610,0,2003,0,2144,21,23,0,2003,1
2508,250000.0,2014-06-13 00:00:00,3.0,2.25,1400,3814,2.0,0,0,3,1400,0,2012,1912,1619,9,26,0,1912,1
2509,795000.0,2014-06-13 00:00:00,4.0,3.5,3200,3250,2.0,0,0,3,2670,530,2007,0,2164,16,17,0,2007,1
2510,575000.0,2014-06-13 00:00:00,3.0,3.0,1384,1287,2.0,0,0,3,1144,240,2006,0,290,35,46,0,2006,1
2511,379500.0,2014-06-13 00:00:00,3.0,2.25,1410,1287,2.0,0,0,3,1290,120,2005,0,1750,16,15,0,2005,1
2512,385000.0,2014-06-13 00:00:00,4.0,2.5,2050,5276,2.0,0,0,3,2050,0,2006,0,3482,32,37,0,2006,1
2513,415500.0,2014-06-13 00:00:00,4.0,2.5,1750,4779,2.0,0,0,3,1750,0,2009,0,4113,17,16,0,2009,1
2514,397500.0,2014-06-14 00:00:00,3.0,2.0,1510,6710,1.0,0,0,3,1070,440,1972,2002,4414,19,22,0,2002,1
2515,530000.0,2014-06-14 00:00:00,3.0,2.5,1930,7214,2.0,0,0,3,1930,0,2005,0,1544,35,60,0,2005,1
2516,883000.0,2014-06-14 00:00:00,4.0,2.5,2960,41656,2.0,0,0,3,2960,0,1985,0,892,42,41,0,1985,1
2517,850000.0,2014-06-14 00:00:00,5.0,2.75,2920,11880,1.0,0,0,5,1660,1260,1968,0,974,16,15,0,1968,1
2518,496752.0,2014-06-14 00:00:00,2.0,1.0,1980,5000,1.0,0,0,4,1090,890,1923,0,1555,35,64,0,1923,1
2519,330000.0,2014-06-14 00:00:00,3.0,1.75,1430,8865,1.0,0,0,3,1430,0,1950,2005,2357,35,60,0,2005,1
2520,735000.0,2014-06-14 00:00:00,4.0,2.75,2450,4187,2.0,0,2,3,2450,0,2010,0,1368,16,17,0,2010,1
2521,525000.0,2014-06-14 00:00:00,4.0,2.75,2360,4924,2.0,0,0,3,2360,0,2008,0,1657,17,16,0,2008,1
2522,269950.0,2014-06-15 00:00:00,3.0,2.5,1890,4838,2.0,0,0,3,1730,160,2002,0,3217,40,69,0,2002,1
2523,650000.0,2014-06-15 00:00:00,3.0,1.75,2140,9484,1.0,0,0,3,1290,850,1953,0,822,3,3,0,1953,1
2524,520500.0,2014-06-15 00:00:00,3.0,2.0,1900,8100,1.0,0,0,4,950,950,1940,2001,4218,35,54,0,2001,1
2525,652500.0,2014-06-15 00:00:00,4.0,2.5,2700,9122,2.0,0,0,3,2700,0,1990,2009,2257,16,17,0,2009,1
2526,506000.0,2014-06-15 00:00:00,5.0,3.0,2430,8000,1.0,0,0,4,1370,1060,1957,2001,1210,3,7,0,2001,1
2527,416000.0,2014-06-15 00:00:00,3.0,1.0,1110,12150,1.0,0,0,4,1110,0,1957,2001,3912,3,7,0,2001,1
2528,500000.0,2014-06-16 00:00:00,4.0,2.75,2280,15347,1.0,0,0,5,2280,0,1960,0,4324,25,37,0,1960,1
2529,460000.0,2014-06-16 00:00:00,3.0,1.75,1550,4708,1.0,0,0,4,860,690,1949,1985,3778,35,54,0,1985,1
2530,371025.0,2014-06-16 00:00:00,3.0,2.0,1530,8925,1.0,0,0,3,1530,0,1977,2004,139,5,9,0,2004,1
2531,576000.0,2014-06-16 00:00:00,4.0,2.5,2440,28405,2.0,0,0,3,2440,0,2002,0,1014,17,16,0,2002,1
2532,353500.0,2014-06-16 00:00:00,4.0,2.25,1760,9602,2.0,0,0,3,1760,0,1987,2000,769,32,36,0,2000,1
2533,1735000.0,2014-06-16 00:00:00,4.0,2.25,3040,5000,2.0,0,3,4,2080,960,1926,1993,3041,35,48,0,1993,1
2534,183000.0,2014-06-16 00:00:00,3.0,1.75,1070,8100,1.0,0,0,4,1070,0,1957,2001,3890,1,1,0,2001,1
2535,763101.0,2014-06-16 00:00:00,3.0,1.75,1990,5560,1.0,0,0,4,1100,890,1939,1989,3409,35,48,0,1989,1
2536,460000.0,2014-06-16 00:00:00,2.0,1.5,1090,4000,1.0,0,0,3,970,120,1951,1994,2317,35,55,0,1994,1
2537,825000.0,2014-06-16 00:00:00,4.0,1.5,1890,6938,1.5,0,0,3,1890,0,1919,2001,1040,35,55,0,2001,1
2538,265000.0,2014-06-16 00:00:00,3.0,1.0,1000,9150,1.0,0,0,3,1000,0,1969,2010,1166,32,37,0,2010,1
2539,295000.0,2014-06-16 00:00:00,3.0,1.75,1770,8235,1.0,0,0,3,1030,740,1960,2012,3335,6,66,0,2012,1
2540,418000.0,2014-06-16 00:00:00,4.0,3.0,2360,6250,1.0,0,2,3,1460,900,1960,2012,4505,35,57,0,2012,1
2541,554000.0,2014-06-16 00:00:00,3.0,3.5,3380,108900,2.0,0,0,3,2700,680,1999,0,1540,32,36,0,1999,1
2542,534500.0,2014-06-16 00:00:00,3.0,2.5,1700,3150,2.0,0,0,3,1700,0,2005,0,2158,16,17,0,2005,1
2543,690000.0,2014-06-16 00:00:00,2.0,1.75,1600,4000,1.0,0,0,5,850,750,1918,0,2179,35,53,0,1918,1
2544,530000.0,2014-06-16 00:00:00,4.0,2.5,2050,6360,2.0,0,0,3,2050,0,1988,2000,2131,16,17,0,2000,1
2545,357186.0,2014-06-16 00:00:00,2.0,1.75,1210,1040,2.0,0,0,3,1210,0,2014,0,2193,16,17,0,2014,1
2546,300000.0,2014-06-16 00:00:00,5.0,3.0,1940,6355,1.0,0,0,3,1200,740,2007,0,365,35,69,0,2007,1
2547,304000.0,2014-06-16 00:00:00,4.0,2.0,1810,8750,1.0,0,0,2,1110,700,1967,0,597,32,36,0,1967,1
2548,385000.0,2014-06-16 00:00:00,4.0,1.75,1690,4080,1.0,0,0,4,870,820,1984,0,2830,35,64,0,1984,1
2549,415000.0,2014-06-16 00:00:00,4.0,2.0,1800,2970,1.0,0,0,4,1000,800,1923,0,4003,35,54,0,1923,1
2550,963000.0,2014-06-16 00:00:00,4.0,3.5,3280,6603,2.0,0,0,3,3280,0,2007,0,1139,3,5,0,2007,1
2551,792500.0,2014-06-16 00:00:00,4.0,2.5,4290,175421,2.0,0,0,3,4290,0,2004,2003,2341,30,30,0,2003,1
2552,309212.0,2014-06-16 00:00:00,3.0,1.75,1150,9600,1.0,0,0,3,1150,0,1979,2014,3204,27,27,0,2014,1
2553,235000.0,2014-06-16 00:00:00,2.0,1.5,880,1805,2.0,0,0,3,880,0,1999,0,141,35,62,0,1999,1
2554,667000.0,2014-06-16 00:00:00,3.0,1.5,1720,8100,2.0,0,0,3,1720,0,1907,1983,2730,35,50,0,1983,1
2555,470000.0,2014-06-16 00:00:00,3.0,1.5,1510,8000,1.0,0,0,4,1510,0,1956,0,2232,3,6,0,1956,1
2556,375000.0,2014-06-16 00:00:00,4.0,2.0,1240,3000,1.0,0,0,3,1040,200,1908,1988,3588,35,59,0,1988,1
2557,410000.0,2014-06-16 00:00:00,4.0,2.0,1580,9581,1.0,0,0,3,1580,0,1953,0,76,19,21,0,1953,1
2558,566000.0,2014-06-16 00:00:00,4.0,2.25,2170,7737,2.0,0,0,3,2170,0,1987,2000,1990,33,42,0,2000,1
2559,680000.0,2014-06-16 00:00:00,4.0,2.75,2500,4950,2.0,0,0,3,2500,0,2010,0,211,31,32,0,2010,1
2560,332000.0,2014-06-16 00:00:00,1.0,1.0,960,2640,1.0,0,0,3,760,200,1908,1988,2508,35,53,0,1988,1
2561,902000.0,2014-06-16 00:00:00,4.0,2.5,3030,8507,2.0,0,0,3,3030,0,2003,0,3862,19,21,0,2003,1
2562,500000.0,2014-06-16 00:00:00,3.0,1.75,1540,10800,1.0,0,0,5,770,770,1947,0,2977,23,25,0,1947,1
2563,445000.0,2014-06-16 00:00:00,3.0,1.75,1890,32340,1.5,0,3,3,1890,0,1976,0,1791,41,40,0,1976,1
2564,825000.0,2014-06-16 00:00:00,4.0,2.5,2810,9800,1.0,0,0,4,1710,1100,1973,0,878,3,5,0,1973,1
2565,1095000.0,2014-06-16 00:00:00,4.0,4.0,3530,8400,2.0,0,0,5,2630,900,1958,0,2087,35,74,0,1958,1
2566,277000.0,2014-06-16 00:00:00,3.0,1.0,1100,8536,1.0,0,0,4,1100,0,1957,2001,4459,35,57,0,2001,1
2567,545000.0,2014-06-16 00:00:00,3.0,2.5,1940,9775,1.0,0,2,3,1440,500,1975,0,587,19,22,0,1975,1
2568,435000.0,2014-06-16 00:00:00,3.0,2.5,2300,9521,2.0,0,0,3,2300,0,2003,0,1137,11,11,0,2003,1
2569,638000.0,2014-06-16 00:00:00,3.0,2.5,2110,3600,2.0,0,0,3,2110,0,2005,0,3802,31,31,0,2005,1
2570,418000.0,2014-06-16 00:00:00,4.0,1.5,1220,10580,1.0,0,0,3,1220,0,1965,1993,450,3,7,0,1993,1
2571,499000.0,2014-06-16 00:00:00,3.0,1.75,1750,12325,1.0,0,0,4,1470,280,1968,0,1229,31,31,0,1968,1
2572,150000.0,2014-06-16 00:00:00,3.0,1.5,1230,8056,1.0,0,0,4,1230,0,1949,1985,883,6,69,0,1985,1
2573,759950.0,2014-06-16 00:00:00,3.0,2.5,3100,23790,2.0,0,0,3,3100,0,2002,0,1993,33,43,0,2002,1
2574,427000.0,2014-06-16 00:00:00,3.0,2.5,1830,65340,1.0,0,0,3,1520,310,1991,0,3271,27,27,0,1991,1
2575,632500.0,2014-06-16 00:00:00,5.0,2.5,2640,7096,2.0,0,0,3,2640,0,2003,0,4367,31,32,0,2003,1
2576,660000.0,2014-06-16 00:00:00,6.0,1.75,1840,2774,1.0,0,0,3,1060,780,1900,2005,1862,35,59,0,2005,1
2577,862000.0,2014-06-16 00:00:00,4.0,2.5,3190,14565,2.0,0,0,3,3190,0,1990,2009,572,42,44,0,2009,1
2578,524000.0,2014-06-16 00:00:00,2.0,1.0,1120,2000,1.5,0,0,3,1120,0,1910,2006,1112,35,52,0,2006,1
2579,470000.0,2014-06-16 00:00:00,3.0,1.5,1760,6723,1.0,0,0,3,1160,600,1958,2004,3621,35,57,0,2004,1
2580,385000.0,2014-06-16 00:00:00,3.0,2.0,1590,9912,2.0,0,0,3,1590,0,2000,0,4037,41,40,0,2000,1
2581,575000.0,2014-06-16 00:00:00,4.0,2.5,2120,9603,2.0,0,0,3,2120,0,1985,0,3342,16,15,0,1985,1
2582,220000.0,2014-06-16 00:00:00,4.0,2.5,2240,9826,1.0,0,0,4,1370,870,1988,0,2069,14,13,0,1988,1
2583,460000.0,2014-06-16 00:00:00,2.0,1.0,890,2100,1.0,0,0,4,760,130,1919,1985,3080,35,50,0,1985,1
2584,1712500.0,2014-06-16 00:00:00,3.0,3.25,2940,5432,3.0,0,3,4,2440,500,1978,2000,977,35,52,0,2000,1
2585,175000.0,2014-06-16 00:00:00,3.0,1.5,1220,7300,1.0,0,0,3,1220,0,1973,2013,3242,1,0,0,2013,1
2586,465000.0,2014-06-16 00:00:00,3.0,2.25,2670,7500,1.0,0,0,4,1640,1030,1966,0,1097,6,68,0,1966,1
2587,552000.0,2014-06-16 00:00:00,3.0,1.0,1120,2300,1.0,0,0,4,820,300,1912,1989,3873,35,56,0,1989,1
2588,565000.0,2014-06-16 00:00:00,4.0,2.75,3130,139392,2.0,0,0,4,3130,0,1981,0,2416,18,18,0,1981,1
2589,518000.0,2014-06-16 00:00:00,4.0,2.5,1740,7500,1.0,0,0,4,1220,520,1976,1992,102,31,31,0,1992,1
2590,899950.0,2014-06-16 00:00:00,4.0,3.5,3290,5414,2.0,0,1,3,2360,930,2006,0,354,19,22,0,2006,1
2591,373000.0,2014-06-16 00:00:00,3.0,1.0,1770,5720,1.5,0,0,4,1140,630,1926,1993,3526,35,61,0,1993,1
2592,385000.0,2014-06-16 00:00:00,4.0,2.5,2960,5054,2.0,0,0,3,2960,0,2006,0,2347,21,23,0,2006,1
2593,245000.0,2014-06-16 00:00:00,2.0,1.0,1200,4880,1.0,0,0,3,980,220,1943,2002,4228,35,49,0,2002,1
2594,375000.0,2014-06-16 00:00:00,4.0,2.0,2400,6000,2.0,0,0,3,2400,0,1913,1945,4484,5,9,0,1945,1
2595,699850.0,2014-06-16 00:00:00,4.0,3.5,2690,6164,2.0,0,0,3,2690,0,2002,0,37,33,43,0,2002,1
2596,450000.0,2014-06-16 00:00:00,6.0,2.25,3550,11780,1.0,0,0,4,2960,590,1948,0,593,35,60,0,1948,1
2597,455000.0,2014-06-16 00:00:00,2.0,1.5,1310,12196,1.5,0,0,3,1310,0,1970,2014,1191,31,31,0,2014,1
2598,650000.0,2014-06-16 00:00:00,4.0,2.75,2610,4160,3.0,0,0,5,1910,700,1910,0,375,35,47,0,1910,1
2599,378000.0,2014-06-16 00:00:00,5.0,2.5,2760,8015,1.0,0,0,4,1600,1160,1960,2001,703,35,60,0,2001,1
2600,220000.0,2014-06-16 00:00:00,3.0,2.0,1410,7998,1.0,0,0,4,1410,0,1940,2001,391,40,71,0,2001,1
2601,285500.0,2014-06-16 00:00:00,4.0,1.75,1960,7950,1.0,0,0,4,1960,0,1967,0,2741,14,13,0,1967,1
2602,340000.0,2014-06-16 00:00:00,3.0,2.5,1212,1174,3.0,0,0,3,1212,0,2004,2003,360,35,60,0,2003,1
2603,921000.0,2014-06-16 00:00:00,4.0,1.5,2220,9496,1.0,0,0,4,1490,730,1954,1979,877,3,3,0,1979,1
2604,375000.0,2014-06-16 00:00:00,4.0,2.5,2040,109336,1.5,0,0,4,2040,0,1973,0,1714,21,23,0,1973,1
2605,999000.0,2014-06-16 00:00:00,4.0,2.75,2800,19168,2.0,0,0,3,2800,0,1992,0,1668,33,43,0,1992,1
2606,335000.0,2014-06-16 00:00:00,3.0,1.5,2040,6000,1.0,0,0,3,1340,700,1957,2000,4347,35,57,0,2000,1
2607,1920000.0,2014-06-16 00:00:00,4.0,2.5,3070,34412,1.0,0,3,4,2070,1000,1950,1983,2743,22,24,0,1983,1
2608,385000.0,2014-06-16 00:00:00,2.0,1.0,830,26329,1.0,1,3,4,830,0,1928,0,3947,41,40,0,1928,1
2609,850000.0,2014-06-16 00:00:00,4.0,3.5,4140,7089,2.0,0,0,3,3160,980,2003,0,366,19,22,0,2003,1
2610,429000.0,2014-06-16 00:00:00,5.0,2.5,2340,4500,2.0,0,0,3,2340,0,2009,0,3534,32,37,0,2009,1
2611,523950.0,2014-06-16 00:00:00,3.0,2.25,1420,1282,3.0,0,0,3,1420,0,2006,0,3009,35,47,0,2006,1
2612,798800.0,2014-06-16 00:00:00,3.0,2.75,2670,3738,1.0,0,0,3,1720,950,2013,1923,33,32,34,0,1923,1
2613,284000.0,2014-06-16 00:00:00,3.0,2.5,1880,6008,2.0,0,0,3,1880,0,2009,0,2533,18,26,0,2009,1
2614,852880.0,2014-06-16 00:00:00,4.0,3.25,3450,6184,2.0,0,0,3,3450,0,2014,0,401,33,42,0,2014,1
2615,320000.0,2014-06-16 00:00:00,3.0,2.25,1200,1400,3.0,0,0,3,1200,0,2005,0,111,35,62,0,2005,1
2616,749995.0,2014-06-16 00:00:00,4.0,3.25,3430,9870,2.0,0,0,3,3430,0,2014,0,1715,5,9,0,2014,1
2617,468500.0,2014-06-16 00:00:00,3.0,2.5,1350,1186,2.0,0,0,3,1120,230,2007,0,3828,35,56,0,2007,1
2618,492500.0,2014-06-16 00:00:00,5.0,2.5,2570,9962,2.0,0,0,3,2570,0,2006,0,846,11,11,0,2006,1
2619,685000.0,2014-06-16 00:00:00,4.0,3.5,2840,4637,3.0,0,0,3,2840,0,2008,0,3582,35,60,0,2008,1
2620,542525.0,2014-06-16 00:00:00,4.0,2.5,2650,5600,2.0,0,0,3,2650,0,2014,0,731,32,37,0,2014,1
2621,435000.0,2014-06-16 00:00:00,3.0,2.0,1980,2674,3.0,0,0,3,1980,0,2007,0,3580,35,63,0,2007,1
2622,242000.0,2014-06-17 00:00:00,3.0,1.75,1280,7524,1.5,0,0,4,1280,0,1988,0,314,18,19,0,1988,1
2623,325000.0,2014-06-17 00:00:00,4.0,2.5,2610,7091,2.0,0,0,3,2610,0,1987,2000,2808,14,13,0,2000,1
2624,837700.0,2014-06-17 00:00:00,5.0,2.75,3010,12611,2.0,0,0,3,3010,0,1994,0,172,31,31,0,1994,1
2625,210000.0,2014-06-17 00:00:00,1.0,1.0,930,7129,1.0,0,0,3,930,0,1948,1994,1793,35,62,0,1994,1
2626,187500.0,2014-06-17 00:00:00,3.0,1.5,1180,7000,1.0,0,0,4,1180,0,1977,0,2824,14,13,0,1977,1
2627,560000.0,2014-06-17 00:00:00,5.0,1.0,1710,9100,1.5,0,0,4,1320,390,1926,1993,3932,35,61,0,1993,1
2628,272000.0,2014-06-17 00:00:00,3.0,2.0,1380,7476,1.0,0,0,3,1380,0,1989,0,3443,1,0,0,1989,1
2629,235000.0,2014-06-17 00:00:00,3.0,1.75,1190,7280,1.0,0,0,4,1190,0,1968,0,280,1,45,0,1968,1
2630,259000.0,2014-06-17 00:00:00,3.0,2.0,1870,5909,1.0,0,0,3,1270,600,1986,0,389,18,18,0,1986,1
2631,866059.0,2014-06-17 00:00:00,5.0,3.5,3130,4797,2.0,0,0,3,2570,560,2014,0,1109,3,5,0,2014,1
2632,473000.0,2014-06-17 00:00:00,2.0,1.0,900,5100,1.0,0,0,4,900,0,1909,1989,3885,35,56,0,1989,1
2633,405000.0,2014-06-17 00:00:00,3.0,1.5,1880,7400,1.0,0,0,3,1480,400,1968,1997,3586,20,67,0,1997,1
2634,870000.0,2014-06-17 00:00:00,4.0,4.25,3010,4887,2.0,0,3,4,1940,1070,1951,1996,4289,35,54,0,1996,1
2635,475000.0,2014-06-17 00:00:00,3.0,2.25,2280,5750,1.0,0,1,4,1150,1130,1985,0,3268,35,55,0,1985,1
2636,499500.0,2014-06-17 00:00:00,3.0,2.5,2970,21907,2.0,0,0,3,2970,0,1998,2006,864,32,37,0,2006,1
2637,386000.0,2014-06-17 00:00:00,2.0,2.5,1620,3196,2.0,0,0,3,1620,0,2008,0,4383,38,38,0,2008,1
2638,458000.0,2014-06-17 00:00:00,4.0,1.5,1550,3000,1.5,0,0,3,1350,200,1918,0,3257,35,48,0,1918,1
2639,550000.0,2014-06-17 00:00:00,3.0,1.75,2240,78225,2.0,0,0,5,2240,0,1976,0,1085,41,40,0,1976,1
2640,605500.0,2014-06-17 00:00:00,3.0,2.5,2830,6536,2.0,0,0,3,2830,0,1989,0,547,42,41,0,1989,1
2641,421000.0,2014-06-17 00:00:00,3.0,2.5,2890,21780,2.0,0,0,3,2890,0,2000,0,2976,34,72,0,2000,1
2642,536000.0,2014-06-17 00:00:00,4.0,2.25,1990,5948,2.0,0,0,3,1990,0,1991,0,3074,16,17,0,1991,1
2643,247200.0,2014-06-17 00:00:00,3.0,1.75,1370,8719,1.0,0,0,3,1370,0,1982,0,2300,9,26,0,1982,1
2644,250000.0,2014-06-17 00:00:00,2.0,1.5,1088,1360,2.0,0,0,3,1088,0,1983,2009,4454,19,22,0,2009,1
2645,204950.0,2014-06-17 00:00:00,4.0,1.75,1740,9344,1.0,0,0,3,1180,560,1978,0,3480,14,13,0,1978,1
2646,430000.0,2014-06-17 00:00:00,3.0,2.0,1730,9000,1.0,0,0,3,1370,360,1978,0,4479,16,15,0,1978,1
2647,250000.0,2014-06-17 00:00:00,4.0,2.5,1800,8100,2.0,0,0,3,1800,0,1998,2006,1873,21,23,0,2006,1
2648,260000.0,2014-06-17 00:00:00,3.0,1.75,1440,12888,1.0,0,2,3,1090,350,1958,2004,938,40,69,0,2004,1
2649,547000.0,2014-06-17 00:00:00,4.0,1.0,1720,2800,1.5,0,0,4,1200,520,1926,1993,3727,35,54,0,1993,1
2650,379900.0,2014-06-17 00:00:00,5.0,3.5,2800,7350,2.0,0,0,3,2800,0,1995,0,4231,35,49,0,1995,1
2651,738500.0,2014-06-17 00:00:00,3.0,2.5,2300,6009,1.0,0,0,3,2300,0,2005,0,446,31,32,0,2005,1
2652,545000.0,2014-06-17 00:00:00,4.0,2.25,2030,11585,1.0,0,0,4,1590,440,1967,0,1089,31,31,0,1967,1
2653,342000.0,2014-06-17 00:00:00,2.0,1.0,740,6180,1.0,0,0,3,740,0,1948,1994,3412,35,57,0,1994,1
2654,4668000.0,2014-06-17 00:00:00,5.0,6.75,9640,13068,1.0,1,4,3,4820,4820,1983,2009,3463,23,25,0,2009,1
2655,170000.0,2014-06-17 00:00:00,4.0,1.0,1920,13787,1.0,0,0,4,1220,700,1966,0,1306,34,72,0,1966,1
2656,616000.0,2014-06-17 00:00:00,4.0,2.5,2490,12929,2.0,0,0,3,2490,0,1983,2009,2070,33,42,0,2009,1
2657,640000.0,2014-06-17 00:00:00,3.0,2.0,1380,4800,1.0,0,0,3,1380,0,1948,1994,2835,35,58,0,1994,1
2658,332000.0,2014-06-17 00:00:00,3.0,2.5,1530,9406,1.0,0,0,3,1270,260,1993,0,3181,32,37,0,1993,1
2659,1010000.0,2014-06-17 00:00:00,3.0,3.25,2420,1923,2.0,0,2,3,1840,580,2006,0,1669,35,52,0,2006,1
2660,380000.0,2014-06-17 00:00:00,4.0,2.5,2150,37647,2.0,0,0,3,2150,0,1991,0,1616,18,26,0,1991,1
2661,415000.0,2014-06-17 00:00:00,4.0,2.0,1610,9600,1.0,0,0,5,1610,0,1967,0,4081,25,34,0,1967,1
2662,1008000.0,2014-06-17 00:00:00,4.0,3.5,2650,3060,2.0,0,0,3,2060,590,2001,0,1799,35,47,0,2001,1
2663,669000.0,2014-06-17 00:00:00,4.0,2.75,2700,35362,2.0,0,0,5,2700,0,1976,0,1456,42,44,0,1976,1
2664,260000.0,2014-06-17 00:00:00,3.0,1.5,1270,20700,1.0,0,0,2,1150,120,1948,0,2588,20,67,0,1948,1
2665,854000.0,2014-06-17 00:00:00,4.0,2.75,3150,38865,1.0,0,0,3,2480,670,1986,0,874,31,31,0,1986,1
2666,605000.0,2014-06-17 00:00:00,3.0,2.25,2010,10760,2.0,0,0,3,2010,0,1985,0,834,31,31,0,1985,1
2667,320000.0,2014-06-17 00:00:00,3.0,1.0,860,5060,1.5,0,0,3,860,0,1927,2011,140,35,62,0,2011,1
2668,229950.0,2014-06-17 00:00:00,3.0,2.0,1410,7466,1.0,0,0,3,1410,0,1983,2009,926,32,36,0,2009,1
2669,255000.0,2014-06-17 00:00:00,3.0,1.75,1700,7532,1.0,0,0,3,1700,0,1987,2000,2393,18,18,0,2000,1
2670,1170000.0,2014-06-17 00:00:00,4.0,2.5,2570,6251,2.0,0,0,3,2570,0,2000,0,1565,3,3,0,2000,1
2671,479000.0,2014-06-17 00:00:00,2.0,2.25,1230,932,2.0,0,0,3,1020,210,2004,2003,145,35,53,0,2003,1
2672,1200000.0,2014-06-17 00:00:00,4.0,3.5,4170,9748,2.0,0,0,3,4170,0,2004,2003,4196,25,37,0,2003,1
2673,472000.0,2014-06-17 00:00:00,3.0,2.5,1180,1262,3.0,0,0,3,1180,0,2010,0,1723,35,58,0,2010,1
2674,198000.0,2014-06-17 00:00:00,3.0,1.5,1430,7347,1.0,0,0,3,820,610,1980,0,2366,14,13,0,1980,1
2675,440000.0,2014-06-17 00:00:00,4.0,2.0,1450,8400,1.5,0,0,4,1450,0,1962,0,825,19,22,0,1962,1
2676,506000.0,2014-06-17 00:00:00,3.0,1.75,2180,7700,1.0,0,0,3,1480,700,1961,2004,1408,36,70,0,2004,1
2677,382500.0,2014-06-17 00:00:00,4.0,2.5,2210,7079,2.0,0,0,3,2210,0,1993,0,384,18,19,0,1993,1
2678,269500.0,2014-06-17 00:00:00,2.0,1.5,1480,7276,1.0,0,0,4,940,540,1978,2000,3841,32,34,0,2000,1
2679,560000.0,2014-06-17 00:00:00,3.0,2.0,2340,3477,1.0,0,1,5,1170,1170,1971,0,3511,35,57,0,1971,1
2680,840000.0,2014-06-17 00:00:00,4.0,3.5,3860,18334,2.0,0,0,3,3120,740,1996,0,488,42,44,0,1996,1
2681,479500.0,2014-06-17 00:00:00,3.0,2.75,2300,4637,2.0,0,0,3,2300,0,2008,0,2865,38,38,0,2008,1
2682,402000.0,2014-06-17 00:00:00,3.0,1.5,1450,7375,1.0,0,0,3,1010,440,1968,1997,718,19,22,0,1997,1
2683,549000.0,2014-06-17 00:00:00,2.0,2.5,1380,953,3.0,0,0,3,1380,0,2006,0,3449,35,47,0,2006,1
2684,449950.0,2014-06-17 00:00:00,4.0,2.5,2470,3811,2.0,0,0,3,2470,0,1999,0,3924,38,38,0,1999,1
2685,493000.0,2014-06-17 00:00:00,4.0,1.75,2030,18295,1.5,0,0,4,2030,0,1975,0,427,19,22,0,1975,1
2686,142500.0,2014-06-17 00:00:00,4.0,0.75,1440,13300,1.0,0,0,3,1440,0,1948,1994,1759,6,68,0,1994,1
2687,250000.0,2014-06-17 00:00:00,3.0,1.75,1160,6134,1.0,0,0,3,1160,0,1998,2006,3007,1,1,0,2006,1
2688,729000.0,2014-06-17 00:00:00,3.0,1.0,1580,3840,2.0,0,0,3,1580,0,1908,1988,263,35,46,0,1988,1
2689,465000.0,2014-06-17 00:00:00,2.0,2.75,1430,1425,2.0,0,0,3,995,435,2006,0,1899,35,53,0,2006,1
2690,465000.0,2014-06-17 00:00:00,2.0,2.0,1494,19271,2.0,1,4,3,1494,0,1943,1997,557,41,40,0,1997,1
2691,280000.0,2014-06-17 00:00:00,4.0,2.25,1930,7207,1.0,0,0,4,1360,570,1988,0,2170,18,18,0,1988,1
2692,675000.0,2014-06-17 00:00:00,6.0,1.75,2740,6360,1.0,0,3,3,1370,1370,1953,0,176,35,65,0,1953,1
2693,667500.0,2014-06-17 00:00:00,3.0,2.0,1880,3800,1.0,0,0,5,1030,850,1927,0,4018,35,54,0,1927,1
2694,809000.0,2014-06-17 00:00:00,3.0,2.5,2590,7720,2.0,0,0,3,2590,0,1988,2000,921,3,6,0,2000,1
2695,400000.0,2014-06-17 00:00:00,3.0,2.25,2140,11266,2.0,0,0,3,2140,0,1986,0,2422,11,11,0,1986,1
2696,310000.0,2014-06-17 00:00:00,4.0,2.0,1870,6000,1.5,0,0,3,1870,0,1956,2001,373,35,60,0,2001,1
2697,435000.0,2014-06-17 00:00:00,2.0,1.0,1230,3800,1.0,0,0,3,1230,0,1928,1954,2785,35,54,0,1954,1
2698,465950.0,2014-06-17 00:00:00,4.0,2.5,2340,6896,2.0,0,0,3,2340,0,2001,0,3361,32,37,0,2001,1
2699,1538000.0,2014-06-17 00:00:00,3.0,2.25,2880,7599,1.0,0,2,3,1710,1170,1958,2002,1423,19,21,0,2002,1
2700,253000.0,2014-06-17 00:00:00,3.0,1.5,880,6600,1.0,0,0,5,880,0,1945,0,317,35,71,0,1945,1
2701,330000.0,2014-06-17 00:00:00,3.0,2.5,3040,7232,2.0,0,0,3,3040,0,2003,0,2532,1,45,0,2003,1
2702,554000.0,2014-06-17 00:00:00,4.0,1.0,1120,7104,1.5,0,0,3,1120,0,1946,0,452,35,70,0,1946,1
2703,350000.0,2014-06-17 00:00:00,3.0,2.0,1380,3600,3.0,0,0,3,1380,0,2013,1923,3669,35,59,0,1923,1
2704,294999.0,2014-06-17 00:00:00,4.0,2.5,1660,9760,2.0,0,0,3,1660,0,1994,0,303,18,18,0,1994,1
2705,1185001.0,2014-06-17 00:00:00,3.0,2.75,2500,5568,2.0,0,0,5,2500,0,1905,0,3933,35,53,0,1905,1
